Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,
,,,,,,,,,,Received: &_PWM_51.25_27.48_48.77_60.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_27.48_48.77_60.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-27_-95_*
,,,,,,,,,,Received: &_PWM_51.25_27.22_49.03_60.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_27.22_49.03_60.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-28_-95_*
,,,,,,,,,,Received: &_PWM_51.25_27.01_49.24_60.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_27.01_49.24_60.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-27_-94_*
,,,,,,,,,,Received: &_PWM_51.25_27.12_49.13_60.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_27.12_49.13_60.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-13_-94_*
,,,,,,,,,,Received: &_PWM_51.25_29.64_46.61_59.51_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_29.64_46.61_59.51_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-15_-93_*
,,,,,,,,,,Received: &_PWM_51.25_29.32_46.93_56.06_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_29.32_46.93_56.06_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-23_-94_*
,,,,,,,,,,Received: &_PWM_51.25_27.85_48.40_52.47_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_27.85_48.40_52.47_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-27_-94_*
,,,,,,,,,,Received: &_PWM_51.25_27.22_49.03_48.90_27.35_*
,,,,,,,,,,Received control message: &_PWM_51.25_27.22_49.03_48.90_27.35_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-15_-93_*
,,,,,,,,,,Received: &_PWM_51.25_29.27_46.98_45.47_30.78_*
,,,,,,,,,,Received control message: &_PWM_51.25_29.27_46.98_45.47_30.78_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-8_-94_*
,,,,,,,,,,Received: &_PWM_51.25_30.58_45.67_41.88_34.37_*
,,,,,,,,,,Received control message: &_PWM_51.25_30.58_45.67_41.88_34.37_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-10_-94_*
,,,,,,,,,,Received: &_PWM_51.25_30.16_46.09_38.33_37.92_*
,,,,,,,,,,Received control message: &_PWM_51.25_30.16_46.09_38.33_37.92_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-9_-93_*
,,,,,,,,,,Received: &_PWM_51.25_30.42_45.83_34.86_41.39_*
,,,,,,,,,,Received control message: &_PWM_51.25_30.42_45.83_34.86_41.39_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-5_-92_*
,,,,,,,,,,Received: &_PWM_51.25_31.11_45.14_31.44_44.81_*
,,,,,,,,,,Received control message: &_PWM_51.25_31.11_45.14_31.44_44.81_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-10_-62_*
,,,,,,,,,,Received: &_PWM_51.25_30.21_46.04_30.89_45.36_*
,,,,,,,,,,Received control message: &_PWM_51.25_30.21_46.04_30.89_45.36_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-3_41_*
,,,,,,,,,,Received: &_PWM_51.25_31.42_44.83_39.16_37.09_*
,,,,,,,,,,Received control message: &_PWM_51.25_31.42_44.83_39.16_37.09_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-6_90_*
,,,,,,,,,,Received: &_PWM_51.25_30.93_45.32_44.94_31.31_*
,,,,,,,,,,Received control message: &_PWM_51.25_30.93_45.32_44.94_31.31_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-19_86_*
,,,,,,,,,,Received: &_PWM_51.25_25.66_50.59_45.60_30.65_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.66_50.59_45.60_30.65_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-3_63_*
,,,,,,,,,,Received: &_PWM_51.25_28.24_48.01_45.03_31.22_*
,,,,,,,,,,Received control message: &_PWM_51.25_28.24_48.01_45.03_31.22_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-27_51_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_52.04_44.75_31.50_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_52.04_44.75_31.50_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-24_46_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_51.57_44.87_31.38_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_51.57_44.87_31.38_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_0_45_*
,,,,,,,,,,Received: &_PWM_51.25_28.78_47.47_45.28_30.97_*
,,,,,,,,,,Received control message: &_PWM_51.25_28.78_47.47_45.28_30.97_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-4_44_*
,,,,,,,,,,Received: &_PWM_51.25_28.20_48.05_45.69_30.56_*
,,,,,,,,,,Received control message: &_PWM_51.25_28.20_48.05_45.69_30.56_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-40_42_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_54.40_45.94_30.31_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_54.40_45.94_30.31_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-81_43_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_46.36_29.89_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_46.36_29.89_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-72_43_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_46.85_29.40_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_46.85_29.40_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-65_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_58.76_47.31_28.94_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_58.76_47.31_28.94_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-40_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_54.35_47.79_28.46_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_54.35_47.79_28.46_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-28_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_52.30_48.21_28.04_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_52.30_48.21_28.04_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-17_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.95_50.30_48.67_27.58_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.95_50.30_48.67_27.58_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-13_44_*
,,,,,,,,,,Received: &_PWM_51.25_26.63_49.62_49.10_27.15_*
,,,,,,,,,,Received control message: &_PWM_51.25_26.63_49.62_49.10_27.15_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-18_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.68_50.57_49.52_26.73_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.68_50.57_49.52_26.73_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-17_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.95_50.30_49.98_26.27_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.95_50.30_49.98_26.27_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-26_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_51.93_50.43_25.82_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_51.93_50.43_25.82_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-25_44_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_51.83_50.86_25.39_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_51.83_50.86_25.39_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-17_43_*
,,,,,,,,,,Received: &_PWM_51.25_25.84_50.41_51.27_25.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.84_50.41_51.27_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-3067_-103_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_37.23_39.02_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_37.23_39.02_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-5689_-257_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_55.62_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_55.62_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-7002_-334_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-7590_-368_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-7828_-382_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-7928_-387_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-7976_-390_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8003_-392_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8025_-393_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8036_-394_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8048_-394_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8053_-395_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8061_-395_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8055_-395_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8049_-395_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8052_-394_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8057_-395_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8061_-396_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8077_-396_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8075_-396_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8073_-396_*
,,,,,,,,,,Received: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_60.00_25.00_60.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8072_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8075_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8078_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8102_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8114_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8110_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8110_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8105_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8104_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8100_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8101_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8105_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8119_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8121_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8127_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8109_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8106_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
