Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,,,,,,,,,Column1,Column2
50,150,0,-74,15,,,,,3 *,Received: &_DATA_50.00_150.00_0_-47_3_*,,,,,,,,25,60
50,150,0,-75,15,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-73,15,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-79,15,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-70,15,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-72,16,,,,,3 *,Received: &_DATA_50.00_150.00_0_-51_3_*,,,,,,,,25,60
50,150,0,-72,16,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-59,16,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-67,15,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-65,15,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-75,15,,,,,2 *,Received: &_DATA_50.00_150.00_0_-55_2_*,,,,,,,,25,60
50,150,10,-81,8,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-57,-42,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-29,-77,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-50,-89,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-39,-93,,,,,3 *,Received: &_DATA_50.00_150.00_0_-52_3_*,,,,,,,,25,25
50,150,10,-14,-95,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-28,-95,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-33,-95,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-30,-95,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-29,-94,,,,,3 *,Received: &_DATA_50.00_150.00_0_-45_3_*,,,,,,,,25,25
50,150,10,-32,-95,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-30,-95,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-1,-94,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-15,-95,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,10,-32,-94,,,,,3 *,Received: &_DATA_50.00_150.00_0_-43_3_*,,,,,,,,25,25
50,150,10,-35,-94,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-25,-95,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,10,-14,-95,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-1,-94,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-18,-94,,,,,2 *,Received: &_DATA_50.00_150.00_0_-55_2_*,,,,,,,,25,25
50,150,20,-26,-94,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-25,-94,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-25,-95,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-27,-95,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-28,-95,,,,,2 *,Received: &_DATA_50.00_150.00_0_-61_2_*,,,,,,,,25,25
50,150,20,-27,-94,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-13,-94,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-15,-93,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-23,-94,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-27,-94,,,,,2 *,Received: &_DATA_50.00_150.00_0_-63_2_*,,,,,,,,,
50,150,20,-15,-93,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-8,-94,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-10,-94,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-9,-93,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,20,-5,-92,,,,,2 *,Received: &_DATA_50.00_150.00_0_-68_2_*,,,,,,,,,
50,150,20,-10,-62,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-3,41,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,20,-6,90,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-19,86,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-3,63,,,,,2 *,Received: &_DATA_50.00_150.00_0_-67_2_*,,,,,,,,,
50,150,30,-27,51,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-24,46,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,0,45,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-4,44,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-40,42,,,,,2 *,Received: &_DATA_50.00_150.00_0_-67_2_*,,,,,,,,,
50,150,30,-81,43,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-72,43,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-65,44,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-40,44,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-28,44,,,,,2 *,Received: &_DATA_50.00_150.00_0_-65_2_*,,,,,,,,,
50,150,30,-17,44,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-13,44,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-18,44,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-17,44,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,30,-26,44,,,,,2 *,Received: &_DATA_50.00_150.00_0_-63_2_*,,,,,,,,,
50,150,30,-25,44,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-17,43,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,30,-3067,-103,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-5689,-257,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-7002,-334,,,,,2 *,Received: &_DATA_50.00_150.00_0_-62_2_*,,,,,,,,,
50,150,0,-7590,-368,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-7828,-382,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-7928,-387,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-7976,-390,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8003,-392,,,,,2 *,Received: &_DATA_50.00_150.00_0_-55_2_*,,,,,,,,,
50,150,0,-8025,-393,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8036,-394,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8048,-394,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8053,-395,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8061,-395,,,,,2 *,Received: &_DATA_50.00_150.00_0_-59_2_*,,,,,,,,,
50,150,0,-8055,-395,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8049,-395,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8052,-394,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8057,-395,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8061,-396,,,,,2 *,Received: &_DATA_50.00_150.00_0_-62_2_*,,,,,,,,,
50,150,0,-8077,-396,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8075,-396,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8073,-396,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8072,-396,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8075,-396,,,,,2 *,Received: &_DATA_50.00_150.00_0_-62_2_*,,,,,,,,,
50,150,0,-8078,-396,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8102,-396,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8114,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8110,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8110,-397,,,,,2 *,Received: &_DATA_50.00_150.00_0_-56_2_*,,,,,,,,,
50,150,0,-8105,-397,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8104,-396,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8100,-396,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8101,-396,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8105,-397,,,,,3 *,Received: &_DATA_50.00_150.00_0_-51_3_*,,,,,,,,,
50,150,0,-8119,-397,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8121,-397,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8127,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8109,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8106,-396,,,,,3 *,Received: &_DATA_50.00_150.00_0_-46_3_*,,,,,,,,,
50,150,0,-8104,-396,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8102,-396,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8121,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8119,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8126,-398,,,,,2 *,Received: &_DATA_50.00_150.00_0_-52_2_*,,,,,,,,,
50,150,0,-8130,-397,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8118,-397,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8115,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8105,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8102,-397,,,,,3 *,Received: &_DATA_50.00_150.00_0_-56_3_*,,,,,,,,,
50,150,0,-8110,-397,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8116,-398,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8115,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8116,-397,,,,,2 *,Received: &_DATA_50.00_150.00_0_-63_2_*,,,,,,,,,
50,150,0,-8115,-397,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8107,-396,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8108,-396,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8112,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-397,,,,,2 *,Received: &_DATA_50.00_150.00_0_-67_2_*,,,,,,,,,
50,150,0,-8123,-398,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8130,-397,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
50,150,0,-8123,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8113,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8116,-397,,,,,2 *,Received: &_DATA_50.00_150.00_10_-67_2_*,,,,,,,,,
50,150,0,-8119,-397,,,,,25.00 *,Received: &_PWM_51.25_25.00_52.93_60.00_25.00_*,,,,,,,,,
50,150,0,-8128,-398,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_52.93_60.00_25.00_*,,,,,,,,,
50,150,0,-8123,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8124,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-397,,,,,2 *,Received: &_DATA_50.00_150.00_10_-60_2_*,,,,,,,,,
50,150,0,-8121,-397,,,,,25.00 *,Received: &_PWM_51.25_25.00_51.86_60.00_25.00_*,,,,,,,,,
50,150,0,-8118,-397,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_51.86_60.00_25.00_*,,,,,,,,,
50,150,0,-8113,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8117,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-398,,,,,0 *,Received: &_DATA_50.00_150.00_10_-55_0_*,,,,,,,,,
50,150,0,-8135,-398,,,,,25.00 *,Received: &_PWM_51.25_25.41_50.84_60.00_25.00_*,,,,,,,,,
50,150,0,-8139,-398,,,,,25.00 *,Received control message: &_PWM_51.25_25.41_50.84_60.00_25.00_*,,,,,,,,,
50,150,0,-8136,-397,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8127,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-397,,,,,-47 *,Received: &_DATA_50.00_150.00_10_-45_-47_*,,,,,,,,,
50,150,0,-8119,-397,,,,,25.00 *,Received: &_PWM_51.25_27.28_48.97_60.00_25.00_*,,,,,,,,,
50,150,0,-8115,-397,,,,,25.00 *,Received control message: &_PWM_51.25_27.28_48.97_60.00_25.00_*,,,,,,,,,
50,150,0,-8121,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8131,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8132,-398,,,,,-80 *,Received: &_DATA_50.00_150.00_10_-32_-80_*,,,,,,,,,
50,150,0,-8136,-398,,,,,25.00 *,Received: &_PWM_51.25_29.44_46.81_60.00_25.00_*,,,,,,,,,
50,150,0,-8130,-398,,,,,25.00 *,Received control message: &_PWM_51.25_29.44_46.81_60.00_25.00_*,,,,,,,,,
50,150,0,-8124,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-397,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8130,-398,,,,,-92 *,Received: &_DATA_50.00_150.00_10_-13_-92_*,,,,,,,,,
50,150,0,-8134,-398,,,,,25.00 *,Received: &_PWM_51.25_32.75_43.50_60.00_25.00_*,,,,,,,,,
50,150,0,-8141,-398,,,,,25.00 *,Received control message: &_PWM_51.25_32.75_43.50_60.00_25.00_*,,,,,,,,,
50,150,0,-8134,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8136,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8133,-398,,,,,-96 *,Received: &_DATA_50.00_150.00_10_-30_-96_*,,,,,,,,,
50,150,0,-8133,-398,,,,,25.00 *,Received: &_PWM_51.25_29.76_46.49_60.00_25.00_*,,,,,,,,,
50,150,0,-8127,-398,,,,,25.00 *,Received control message: &_PWM_51.25_29.76_46.49_60.00_25.00_*,,,,,,,,,
50,150,0,-8128,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8122,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8140,-398,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-14_-98_*,,,,,,,,,
50,150,0,-8140,-398,,,,,25.00 *,Received: &_PWM_51.25_32.45_43.80_60.00_25.00_*,,,,,,,,,
50,150,0,-8136,-398,,,,,25.00 *,Received control message: &_PWM_51.25_32.45_43.80_60.00_25.00_*,,,,,,,,,
50,150,0,-8130,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8125,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8128,-398,,,,,-97 *,Received: &_DATA_50.00_150.00_10_-36_-97_*,,,,,,,,,
50,150,0,-8127,-398,,,,,25.00 *,Received: &_PWM_51.25_28.58_47.67_60.00_25.00_*,,,,,,,,,
50,150,0,-8132,-398,,,,,25.00 *,Received control message: &_PWM_51.25_28.58_47.67_60.00_25.00_*,,,,,,,,,
50,150,0,-8135,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8143,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8136,-398,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-49_-98_*,,,,,,,,,
50,150,0,-8135,-398,,,,,25.00 *,Received: &_PWM_51.25_26.39_49.86_60.00_25.00_*,,,,,,,,,
50,150,0,-8133,-398,,,,,25.00 *,Received control message: &_PWM_51.25_26.39_49.86_60.00_25.00_*,,,,,,,,,
50,150,0,-8128,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8130,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8140,-399,,,,,-99 *,Received: &_DATA_50.00_150.00_10_-35_-99_*,,,,,,,,,
50,150,0,-8138,-399,,,,,25.00 *,Received: &_PWM_51.25_28.83_47.42_60.00_25.00_*,,,,,,,,,
50,150,0,-8149,-399,,,,,25.00 *,Received control message: &_PWM_51.25_28.83_47.42_60.00_25.00_*,,,,,,,,,
50,150,0,-8145,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8136,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8129,-398,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-39_-98_*,,,,,,,,,
50,150,0,-8136,-398,,,,,25.00 *,Received: &_PWM_51.25_28.12_48.13_60.00_25.00_*,,,,,,,,,
50,150,0,-8143,-398,,,,,25.00 *,Received control message: &_PWM_51.25_28.12_48.13_60.00_25.00_*,,,,,,,,,
50,150,0,-8147,-399,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8142,-399,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8149,-399,,,,,-99 *,Received: &_DATA_50.00_150.00_10_-53_-99_*,,,,,,,,,
50,150,0,-8142,-399,,,,,25.00 *,Received: &_PWM_51.25_25.66_50.59_60.00_25.00_*,,,,,,,,,
50,150,0,-8136,-399,,,,,25.00 *,Received control message: &_PWM_51.25_25.66_50.59_60.00_25.00_*,,,,,,,,,
50,150,0,-8134,-399,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8136,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8141,-399,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-62_-98_*,,,,,,,,,
50,150,0,-8143,-399,,,,,25.00 *,Received: &_PWM_51.25_25.00_52.15_60.00_25.00_*,,,,,,,,,
50,150,0,-8147,-399,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_52.15_60.00_25.00_*,,,,,,,,,
50,150,0,-8144,-399,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8142,-399,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8142,-398,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-59_-98_*,,,,,,,,,
50,150,0,-8139,-398,,,,,25.00 *,Received: &_PWM_51.25_25.00_51.63_58.19_25.00_*,,,,,,,,,
50,150,0,-8136,-398,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_51.63_58.19_25.00_*,,,,,,,,,
50,150,0,-8136,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8141,-399,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8144,-399,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-61_-98_*,,,,,,,,,
50,150,0,-8142,-399,,,,,25.00 *,Received: &_PWM_51.25_25.00_51.89_54.85_25.00_*,,,,,,,,,
50,150,0,-8140,-398,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_51.89_54.85_25.00_*,,,,,,,,,
50,150,0,-8139,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8132,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8135,-398,,,,,-97 *,Received: &_DATA_50.00_150.00_10_-62_-97_*,,,,,,,,,
50,150,0,-8141,-399,,,,,25.00 *,Received: &_PWM_51.25_25.00_52.12_51.56_25.00_*,,,,,,,,,
50,150,0,-8145,-399,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_52.12_51.56_25.00_*,,,,,,,,,
50,150,0,-8153,-399,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8151,-399,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8146,-399,,,,,-99 *,Received: &_DATA_50.00_150.00_10_-49_-99_*,,,,,,,,,
50,150,0,-8145,-399,,,,,28.21 *,Received: &_PWM_51.25_26.34_49.91_48.04_28.21_*,,,,,,,,,
50,150,0,-8138,-398,,,,,28.21 *,Received control message: &_PWM_51.25_26.34_49.91_48.04_28.21_*,,,,,,,,,
50,150,0,-8137,-398,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8144,-399,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8147,-400,,,,,-98 *,Received: &_DATA_50.00_150.00_10_-34_-98_*,,,,,,,,,
50,150,0,-8150,-400,,,,,31.48 *,Received: &_PWM_51.25_29.03_47.22_44.77_31.48_*,,,,,,,,,
50,150,0,-8152,-399,,,,,31.48 *,Received control message: &_PWM_51.25_29.03_47.22_44.77_31.48_*,,,,,,,,,
50,150,0,-8143,-399,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8136,-398,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8138,-398,,,,,-96 *,Received: &_DATA_50.00_150.00_10_-36_-96_*,,,,,,,,,
50,150,0,-8134,-398,,,,,34.67 *,Received: &_PWM_51.25_28.80_47.45_41.58_34.67_*,,,,,,,,,
50,150,0,-8148,-399,,,,,34.67 *,Received control message: &_PWM_51.25_28.80_47.45_41.58_34.67_*,,,,,,,,,
50,150,0,-8149,-399,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8148,-399,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
50,150,0,-8156,-400,,,,,-98 *,Received: &_DATA_50.00_150.00_20_-40_-98_*,,,,,,,,,
